Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Randy Onwuasor,LSU,.545,.500,155.7,0.055999999999999994,0.10300000000000001,0.08,0.09300000000000001,0.172,0.018000000000000002,0.005,0.16699999999999998,-2.0,1.3,107.1,109.3,-2.3,94.0,11.5,0.545,0.5,155.7,-2,1.3,107.1,109.3,-2.3,94,11.5
Brandone Francis,TTU,.531,.536,126.0,0.036000000000000004,0.111,0.075,0.102,0.128,0.015,0.004,0.182,-1.1,1.1,105.8,97.8,8.0,106.6,11.5,0.531,0.536,126,-1.1,1.1,105.8,97.8,8,106.6,11.5
Brent Holcombe,L-MD,.478,.462,129.1,0.063,0.243,0.147,0.054000000000000006,0.166,0.01,0.054000000000000006,0.196,-4.7,1.1,92.0,104.1,-12.2,91.1,11.5,0.478,0.462,129.1,-4.7,1.1,92,104.1,-12.2,91.1,11.5
David Simmons,MTSU,.577,.553,147.6,0.054000000000000006,0.122,0.08800000000000001,0.152,0.223,0.017,0.006999999999999999,0.14800000000000002,-0.5,1.4,109.3,97.9,11.3,114.9,11.5,0.577,0.553,147.6,-0.5,1.4,109.3,97.9,11.3,114.9,11.5
James McGee,SUU,.566,.520,153.4,0.008,0.073,0.04,0.146,0.11800000000000001,0.015,0.009000000000000001,0.14300000000000002,1.9,1.4,115.5,112.5,3.0,183.4,11.5,0.566,0.52,153.4,1.9,1.4,115.5,112.5,3,183.4,11.5
Savion Flagg,TAMU,.512,.495,133.8,0.08800000000000001,0.142,0.11599999999999999,0.076,0.155,0.011000000000000001,0.004,0.146,-1.7,1.2,106.6,103.9,2.7,112.0,11.5,0.512,0.495,133.8,-1.7,1.2,106.6,103.9,2.7,112,11.5
Rex Pflueger,ND,.478,.435,145.0,0.044000000000000004,0.102,0.07400000000000001,0.171,0.15,0.019,0.006999999999999999,0.155,2.1,1.1,106.1,104.0,2.1,254.1,11.5,0.478,0.435,145,2.1,1.1,106.1,104,2.1,254.1,11.5
Blake Simmons,UE,.553,.528,161.9,0.021,0.136,0.081,0.127,0.17300000000000001,0.015,0.011000000000000001,0.174,-1.7,1.2,100.6,98.8,1.8,226.6,11.5,0.553,0.528,161.9,-1.7,1.2,100.6,98.8,1.8,226.6,11.5
Dane Kuiper,UNM,.509,.464,150.6,0.023,0.157,0.087,0.113,0.10800000000000001,0.023,0.01,0.155,1.0,1.1,108.0,104.6,3.5,170.4,11.4,0.509,0.464,150.6,1,1.1,108,104.6,3.5,170.4,11.4
Franklin Porter,UP,.524,.492,157.1,0.018000000000000002,0.125,0.07400000000000001,0.153,0.172,0.011000000000000001,0.012,0.218,-2.2,1.2,96.3,109.8,-13.5,153.2,11.4,0.524,0.492,157.1,-2.2,1.2,96.3,109.8,-13.5,153.2,11.4
Malcolm Duvivier,AKR,.511,.495,140.8,0.011000000000000001,0.083,0.046,0.207,0.175,0.015,0.006999999999999999,0.265,-2.8,1.1,95.9,111.0,-15.1,172.9,11.4,0.511,0.495,140.8,-2.8,1.1,95.9,111,-15.1,172.9,11.4
Everett Duncan,UVM,.700,.675,183.0,0.040999999999999995,0.146,0.096,0.028999999999999998,0.086,0.006,0.005,0.09699999999999999,-0.5,1.6,138.4,102.5,36.0,202.2,11.4,0.7,0.675,183,-0.5,1.6,138.4,102.5,36,202.2,11.4
Sam Hunt,NCST,.634,.611,178.5,0.006,0.053,0.028999999999999998,0.027000000000000003,0.065,0.015,0,0.138,-0.7,1.3,128.8,109.3,19.5,88.5,11.4,0.634,0.611,178.5,-0.7,1.3,128.8,109.3,19.5,88.5,11.4
Justin Kier,GMU,.519,.465,140.9,0.008,0.149,0.079,0.14,0.21,0.022000000000000002,0.004,0.204,-3.8,1.2,93.5,106.4,-13.0,208.9,11.4,0.519,0.465,140.9,-3.8,1.2,93.5,106.4,-13,208.9,11.4
Kosta Jankovic,KENN,.521,.486,153.1,0.05,0.132,0.091,0.138,0.16399999999999998,0.004,0.008,0.188,-1.3,1.2,102.3,113.7,-11.4,109.8,11.4,0.521,0.486,153.1,-1.3,1.2,102.3,113.7,-11.4,109.8,11.4
Jacob Kessler,USMA,.510,.474,133.5,0.07400000000000001,0.125,0.098,0.132,0.16399999999999998,0.016,0.021,0.13,0.8,1.2,109.5,103.7,5.8,167.2,11.4,0.51,0.474,133.5,0.8,1.2,109.5,103.7,5.8,167.2,11.4
Sidy N'dir,NMSU,.541,.493,149.8,0.038,0.086,0.062,0.091,0.155,0.013999999999999999,0.02,0.159,-1.4,1.3,109.4,94.4,15.0,171.0,11.4,0.541,0.493,149.8,-1.4,1.3,109.4,94.4,15,171,11.4
Brandon Averette,OSU,.475,.434,142.6,0.009000000000000001,0.091,0.049,0.27,0.17,0.017,0.001,0.193,2.8,1.1,101.4,106.0,-4.6,147.9,11.4,0.475,0.434,142.6,2.8,1.1,101.4,106,-4.6,147.9,11.4
Rodrick Caldwell,BGSU,.510,.448,142.8,0.008,0.07200000000000001,0.039,0.19699999999999998,0.14400000000000002,0.013999999999999999,0.001,0.18899999999999997,1.3,1.3,105.3,110.6,-5.3,146.6,11.4,0.51,0.448,142.8,1.3,1.3,105.3,110.6,-5.3,146.6,11.4
Anton Gill,UNL,.562,.532,160.6,0.009000000000000001,0.073,0.042,0.087,0.094,0.011000000000000001,0.002,0.166,-0.0,1.2,113.3,106.5,6.8,133.1,11.4,0.562,0.532,160.6,-0,1.2,113.3,106.5,6.8,133.1,11.4
Lew Stallworth,UTRGV,.504,.464,142.3,0.028999999999999998,0.127,0.076,0.31,0.213,0.016,0.002,0.168,2.8,1.2,99.8,104.2,-4.4,143.8,11.4,0.504,0.464,142.3,2.8,1.2,99.8,104.2,-4.4,143.8,11.4
Elijah Schmidt,TAMU-CC,.534,.513,125.4,0.087,0.203,0.146,0.07200000000000001,0.18899999999999997,0.016,0.016,0.133,-2.6,1.3,103.9,99.0,4.9,148.0,11.4,0.534,0.513,125.4,-2.6,1.3,103.9,99,4.9,148,11.4
Viont'e Daniels,WSU,.653,.641,169.2,0.019,0.062,0.040999999999999995,0.111,0.11900000000000001,0.009000000000000001,0.003,0.12300000000000001,1.2,1.4,126.0,116.4,9.5,200.9,11.4,0.653,0.641,169.2,1.2,1.4,126,116.4,9.5,200.9,11.4
Jacob Calloway,SUU,.465,.420,138.9,0.08,0.177,0.127,0.095,0.133,0.016,0.017,0.177,-1.3,1.1,99.9,108.7,-8.7,112.6,11.4,0.465,0.42,138.9,-1.3,1.1,99.9,108.7,-8.7,112.6,11.4
Eric Jamison,GWU,.540,.500,136.9,0.047,0.237,0.141,0.045,0.135,0.011000000000000001,0.009000000000000001,0.13699999999999998,-2.0,1.3,106.2,101.5,4.7,94.2,11.4,0.54,0.5,136.9,-2,1.3,106.2,101.5,4.7,94.2,11.4
Jordan Lyons,FU,.524,.492,148.1,0.006,0.092,0.049,0.07400000000000001,0.153,0.017,0.002,0.258,-5.0,1.2,95.6,100.8,-5.2,96.5,11.4,0.524,0.492,148.1,-5,1.2,95.6,100.8,-5.2,96.5,11.4
Tucker Blackwell,USMA,.527,.510,143.3,0.02,0.081,0.05,0.115,0.131,0.025,0.005,0.19,-0.7,1.2,102.8,103.7,-0.9,91.0,11.4,0.527,0.51,143.3,-0.7,1.2,102.8,103.7,-0.9,91,11.4
Ferron Flavors,FU,.501,.480,143.2,0.019,0.113,0.065,0.066,0.062,0.011000000000000001,0,0.207,-0.3,1.1,102.8,108.9,-6.1,192.2,11.4,0.501,0.48,143.2,-0.3,1.1,102.8,108.9,-6.1,192.2,11.4
Christian Ellis,SIUE,.519,.488,138.6,0.043,0.153,0.095,0.252,0.239,0.016,0,0.204,-1.7,1.3,96.4,111.9,-15.5,169.8,11.4,0.519,0.488,138.6,-1.7,1.3,96.4,111.9,-15.5,169.8,11.4
Jagos Lasic,SFC,.555,.517,166.8,0.063,0.142,0.1,0.073,0.20800000000000002,0.027000000000000003,0.01,0.14300000000000002,-3.4,1.2,102.8,104.3,-1.5,119.6,11.4,0.555,0.517,166.8,-3.4,1.2,102.8,104.3,-1.5,119.6,11.4
Terrell Brown,PITT,.455,.429,121.3,0.08800000000000001,0.13699999999999998,0.114,0.076,0.166,0.008,0.09300000000000001,0.184,-3.7,1.0,89.9,106.7,-16.9,116.6,11.4,0.455,0.429,121.3,-3.7,1,89.9,106.7,-16.9,116.6,11.4
Fausto Pichardo,ASU,.497,.457,127.1,0.07,0.201,0.133,0.057,0.213,0.019,0.05,0.18100000000000002,-6.0,1.2,91.9,104.6,-12.7,88.0,11.4,0.497,0.457,127.1,-6,1.2,91.9,104.6,-12.7,88,11.4
Jordan Blount,UIC,.522,.502,137.0,0.07200000000000001,0.21100000000000002,0.146,0.17,0.304,0.024,0.018000000000000002,0.179,-4.9,1.2,89.9,94.3,-4.4,241.5,11.3,0.522,0.502,137,-4.9,1.2,89.9,94.3,-4.4,241.5,11.3
Ernest Aflakpui,TEM,.613,.627,114.0,0.084,0.162,0.122,0.055999999999999994,0.214,0.013000000000000001,0.017,0.125,-3.3,1.5,110.1,104.0,6.1,130.1,11.3,0.613,0.627,114,-3.3,1.5,110.1,104,6.1,130.1,11.3
Anthony Gatson,GSU,.477,.440,137.9,0.038,0.083,0.06,0.113,0.151,0.032,0.006999999999999999,0.20600000000000002,-2.8,1.1,95.6,101.4,-5.8,131.4,11.3,0.477,0.44,137.9,-2.8,1.1,95.6,101.4,-5.8,131.4,11.3
Jordan Ratliffe,VMI,.482,.451,140.3,0.053,0.10099999999999999,0.076,0.098,0.168,0.024,0.003,0.26,-5.8,1.1,89.4,105.9,-16.5,78.6,11.3,0.482,0.451,140.3,-5.8,1.1,89.4,105.9,-16.5,78.6,11.3
Bobby Word,CSU,.553,.537,148.4,0.012,0.11599999999999999,0.064,0.05,0.126,0.013999999999999999,0.008,0.205,-3.4,1.2,99.9,109.7,-9.8,165.2,11.3,0.553,0.537,148.4,-3.4,1.2,99.9,109.7,-9.8,165.2,11.3
Kaelon Wilson,UTA,.513,.474,149.2,0.051,0.096,0.07400000000000001,0.114,0.14,0.009000000000000001,0.002,0.19899999999999998,-1.5,1.3,104.8,104.1,0.7,197.8,11.3,0.513,0.474,149.2,-1.5,1.3,104.8,104.1,0.7,197.8,11.3
Jashaun Agosto,LIU,.517,.480,148.6,0.013000000000000001,0.107,0.062,0.209,0.17300000000000001,0.011000000000000001,0.002,0.184,1.1,1.2,105.0,107.3,-2.3,263.2,11.3,0.517,0.48,148.6,1.1,1.2,105,107.3,-2.3,263.2,11.3
Austin Nehls,CCSU,.531,.513,137.0,0.034,0.1,0.069,0.071,0.085,0.01,0.006,0.152,-0.0,1.2,113.4,110.1,3.3,211.6,11.3,0.531,0.513,137,-0,1.2,113.4,110.1,3.3,211.6,11.3
Devonte Green,IU,.474,.439,140.5,0.015,0.086,0.05,0.207,0.192,0.027000000000000003,0.01,0.226,-1.2,1.1,93.2,104.1,-10.8,133.9,11.3,0.474,0.439,140.5,-1.2,1.1,93.2,104.1,-10.8,133.9,11.3
Josh Martin,POLY,.450,.412,135.6,0.051,0.255,0.147,0.151,0.2,0.011000000000000001,0.03,0.271,-6.2,1.0,83.6,108.1,-24.6,110.8,11.3,0.45,0.412,135.6,-6.2,1,83.6,108.1,-24.6,110.8,11.3
Sam Neumann,MSU,.649,.608,162.5,0.077,0.18100000000000002,0.126,0.076,0.17300000000000001,0.011000000000000001,0.002,0.09300000000000001,-0.5,1.8,129.4,108.5,20.9,148.6,11.3,0.649,0.608,162.5,-0.5,1.8,129.4,108.5,20.9,148.6,11.3
Stephan Jiggetts,USF,.498,.455,158.0,0.012,0.08800000000000001,0.05,0.223,0.157,0.012,0.003,0.23399999999999999,-0.6,1.1,98.8,111.0,-12.2,185.2,11.3,0.498,0.455,158,-0.6,1.1,98.8,111,-12.2,185.2,11.3
Marquise Pointer,C of C,.511,.482,142.8,0.04,0.105,0.073,0.132,0.14400000000000002,0.019,0.008,0.14,1.2,1.1,107.9,104.1,3.8,172.0,11.3,0.511,0.482,142.8,1.2,1.1,107.9,104.1,3.8,172,11.3
Ty Jones,CSU,.553,.516,144.7,0.051,0.111,0.079,0.094,0.222,0.013999999999999999,0.017,0.198,-5.7,1.3,97.7,104.1,-6.4,96.4,11.3,0.553,0.516,144.7,-5.7,1.3,97.7,104.1,-6.4,96.4,11.3
Malcolm Porter,UP,.505,.472,140.1,0.01,0.091,0.052000000000000005,0.207,0.179,0.016,0,0.22699999999999998,-1.0,1.2,94.7,111.9,-17.2,105.1,11.3,0.505,0.472,140.1,-1,1.2,94.7,111.9,-17.2,105.1,11.3
Kingsley Okoroh,Cal,.454,.405,108.7,0.085,0.168,0.12300000000000001,0.063,0.16699999999999998,0.006,0.096,0.142,-2.8,1.1,96.2,108.9,-12.7,188.8,11.3,0.454,0.405,108.7,-2.8,1.1,96.2,108.9,-12.7,188.8,11.3
Chris McNeal,UNM,.515,.474,144.6,0.008,0.084,0.045,0.19899999999999998,0.17,0.017,0,0.22,-0.2,1.2,100.8,108.7,-7.9,161.4,11.3,0.515,0.474,144.6,-0.2,1.2,100.8,108.7,-7.9,161.4,11.3
Jonathan Mulmore,GU,.613,.536,169.6,0.019,0.084,0.053,0.257,0.29,0.024,0.008,0.13699999999999998,1.7,1.7,109.8,105.1,4.7,154.8,11.3,0.613,0.536,169.6,1.7,1.7,109.8,105.1,4.7,154.8,11.3
A.J. Harris,NMSU,.475,.465,124.6,0.017,0.059000000000000004,0.038,0.18600000000000003,0.139,0.019,0.012,0.201,1.3,1.0,101.1,94.7,6.4,165.2,11.3,0.475,0.465,124.6,1.3,1,101.1,94.7,6.4,165.2,11.3
Marcus Garrett,KU,.502,.500,121.3,0.057999999999999996,0.136,0.099,0.08900000000000001,0.158,0.027000000000000003,0.011000000000000001,0.127,-0.1,1.2,106.3,101.1,5.3,174.1,11.3,0.502,0.5,121.3,-0.1,1.2,106.3,101.1,5.3,174.1,11.3
Jalen Tate,NKU,.517,.490,132.1,0.015,0.091,0.055999999999999994,0.147,0.177,0.034,0.027999999999999997,0.147,0.7,1.2,102.3,93.3,9.0,143.4,11.2,0.517,0.49,132.1,0.7,1.2,102.3,93.3,9,143.4,11.2
Patrick Benzan,HC,.510,.428,139.0,0.024,0.124,0.077,0.153,0.16399999999999998,0.025,0,0.156,0.7,1.3,101.6,105.6,-3.9,146.6,11.2,0.51,0.428,139,0.7,1.3,101.6,105.6,-3.9,146.6,11.2
Jahvon Blair,GU,.489,.432,151.1,0.048,0.067,0.057999999999999996,0.154,0.13699999999999998,0.01,0,0.242,-1.4,1.1,101.3,109.3,-8.1,121.0,11.2,0.489,0.432,151.1,-1.4,1.1,101.3,109.3,-8.1,121,11.2
Devin Peterson,WCU,.478,.449,145.4,0.019,0.08900000000000001,0.051,0.275,0.172,0.018000000000000002,0.009000000000000001,0.192,2.0,1.1,98.6,110.5,-11.9,140.2,11.2,0.478,0.449,145.4,2,1.1,98.6,110.5,-11.9,140.2,11.2
Alex Hobbs,BSU,.557,.526,167.6,0.018000000000000002,0.10300000000000001,0.061,0.187,0.223,0.009000000000000001,0.001,0.196,-2.1,1.2,101.2,100.6,0.6,157.9,11.2,0.557,0.526,167.6,-2.1,1.2,101.2,100.6,0.6,157.9,11.2
Milija Cosic,SFC,.547,.512,160.0,0.086,0.09300000000000001,0.08900000000000001,0.037000000000000005,0.18899999999999997,0.01,0.012,0.209,-6.7,1.3,100.1,109.4,-9.2,82.1,11.2,0.547,0.512,160,-6.7,1.3,100.1,109.4,-9.2,82.1,11.2
Rashad Lindsey,ASU,.510,.470,158.7,0.023,0.065,0.043,0.152,0.145,0.017,0.002,0.168,0.5,1.1,106.0,114.9,-8.9,167.0,11.2,0.51,0.47,158.7,0.5,1.1,106,114.9,-8.9,167,11.2
Justin Minaya,USC,.498,.474,144.0,0.065,0.113,0.08800000000000001,0.11800000000000001,0.135,0.013000000000000001,0.011000000000000001,0.16699999999999998,-1.0,1.1,104.7,100.4,4.4,178.1,11.2,0.498,0.474,144,-1,1.1,104.7,100.4,4.4,178.1,11.2
Anthony Harris,CSU,.534,.492,148.0,0.04,0.109,0.07200000000000001,0.11900000000000001,0.188,0.025,0.027999999999999997,0.158,-2.1,1.3,99.9,115.1,-15.2,108.8,11.2,0.534,0.492,148,-2.1,1.3,99.9,115.1,-15.2,108.8,11.2
Ayo Akinwole,UNO,.525,.517,138.7,0.024,0.109,0.066,0.149,0.154,0.026000000000000002,0.002,0.11900000000000001,2.3,1.2,109.1,113.0,-3.9,110.6,11.2,0.525,0.517,138.7,2.3,1.2,109.1,113,-3.9,110.6,11.2
Paul Rowley,W&M,.604,.604,145.7,0.018000000000000002,0.124,0.075,0.086,0.15,0.01,0.038,0.157,-1.1,1.3,109.0,113.3,-4.3,120.6,11.2,0.604,0.604,145.7,-1.1,1.3,109,113.3,-4.3,120.6,11.2
Adam Grant,BU,.485,.459,142.1,0.024,0.077,0.049,0.142,0.134,0.016,0.001,0.24600000000000002,-2.1,1.1,95.4,118.9,-23.6,166.0,11.2,0.485,0.459,142.1,-2.1,1.1,95.4,118.9,-23.6,166,11.2
Chaundee Brown,WF,.498,.474,155.9,0.048,0.11900000000000001,0.083,0.11,0.139,0.006,0.009000000000000001,0.21,-2.3,1.1,99.4,110.9,-11.5,118.9,11.2,0.498,0.474,155.9,-2.3,1.1,99.4,110.9,-11.5,118.9,11.2
Lamont Berzat,UNO,.538,.509,142.7,0.009000000000000001,0.073,0.04,0.20600000000000002,0.214,0.039,0,0.156,0.7,1.3,101.8,101.7,0.1,97.9,11.2,0.538,0.509,142.7,0.7,1.3,101.8,101.7,0.1,97.9,11.2
Donald Hicks,RU,.514,.493,164.4,0.053,0.1,0.076,0.10400000000000001,0.122,0.013000000000000001,0.001,0.17800000000000002,-0.8,1.1,108.8,105.0,3.8,165.5,11.1,0.514,0.493,164.4,-0.8,1.1,108.8,105,3.8,165.5,11.1
Ian Boyd,GMU,.478,.449,145.8,0.064,0.133,0.099,0.099,0.136,0.013999999999999999,0.003,0.18899999999999997,-1.8,1.0,98.9,108.7,-9.9,159.5,11.1,0.478,0.449,145.8,-1.8,1,98.9,108.7,-9.9,159.5,11.1
Marvin Bragg,AU,.595,.602,138.2,0.037000000000000005,0.14400000000000002,0.087,0.09,0.151,0.018000000000000002,0.023,0.11599999999999999,-0.3,1.4,112.8,110.5,2.3,117.9,11.1,0.595,0.602,138.2,-0.3,1.4,112.8,110.5,2.3,117.9,11.1
Kris Clyburn,UNLV,.507,.493,130.2,0.063,0.087,0.076,0.10400000000000001,0.153,0.012,0.011000000000000001,0.175,-1.4,1.2,104.4,107.9,-3.6,159.6,11.1,0.507,0.493,130.2,-1.4,1.2,104.4,107.9,-3.6,159.6,11.1
Matt McQuaid,MSU,.590,.564,165.9,0.047,0.057999999999999996,0.053,0.102,0.12300000000000001,0.009000000000000001,0.004,0.142,0.7,1.3,123.8,102.4,21.3,138.4,11.1,0.59,0.564,165.9,0.7,1.3,123.8,102.4,21.3,138.4,11.1
Te'Jon Lucas,U of I,.520,.496,135.6,0.022000000000000002,0.11599999999999999,0.064,0.272,0.261,0.027999999999999997,0.006,0.16699999999999998,1.1,1.2,98.7,101.8,-3.1,131.8,11.1,0.52,0.496,135.6,1.1,1.2,98.7,101.8,-3.1,131.8,11.1
Ade Murkey,UD,.468,.428,119.3,0.073,0.129,0.102,0.20600000000000002,0.23,0.016,0.022000000000000002,0.213,-2.3,1.1,93.2,104.5,-11.2,161.4,11.1,0.468,0.428,119.3,-2.3,1.1,93.2,104.5,-11.2,161.4,11.1
Dayon Griffin,UCF,.468,.454,125.7,0.03,0.141,0.087,0.10099999999999999,0.124,0.018000000000000002,0.011000000000000001,0.207,-2.0,1.0,94.0,95.3,-1.2,165.9,11.1,0.468,0.454,125.7,-2,1,94,95.3,-1.2,165.9,11.1
Justas Furmanavicius,UM,.559,.526,152.7,0.086,0.106,0.096,0.038,0.134,0.016,0.045,0.094,-1.1,1.3,120.2,109.4,10.8,122.2,11.1,0.559,0.526,152.7,-1.1,1.3,120.2,109.4,10.8,122.2,11.1
Clevon Brown,VU,.503,.504,115.6,0.092,0.126,0.109,0.025,0.17800000000000002,0.01,0.08,0.146,-4.3,1.1,98.1,108.5,-10.4,112.8,11.1,0.503,0.504,115.6,-4.3,1.1,98.1,108.5,-10.4,112.8,11.1
Romeo Crouch,PC,.532,.524,136.8,0.068,0.127,0.09699999999999999,0.094,0.22399999999999998,0.026000000000000002,0.003,0.149,-3.3,1.2,98.4,107.9,-9.5,157.4,11.1,0.532,0.524,136.8,-3.3,1.2,98.4,107.9,-9.5,157.4,11.1
Elijah Cain,DEP,.437,.398,132.2,0.02,0.106,0.061,0.262,0.149,0.016,0.009000000000000001,0.22399999999999998,2.3,1.0,95.7,106.2,-10.5,219.9,11.1,0.437,0.398,132.2,2.3,1,95.7,106.2,-10.5,219.9,11.1
Karl Harris,NAU,.476,.411,142.6,0.027999999999999997,0.11699999999999999,0.07,0.09300000000000001,0.135,0.017,0.006,0.26899999999999996,-4.9,1.1,92.7,111.9,-19.2,71.6,11.1,0.476,0.411,142.6,-4.9,1.1,92.7,111.9,-19.2,71.6,11.1
Cartier Diarra,KSU,.586,.557,159.7,0.032,0.098,0.066,0.157,0.23600000000000002,0.019,0.004,0.17800000000000002,-2.4,1.4,101.8,104.0,-2.3,158.4,11.1,0.586,0.557,159.7,-2.4,1.4,101.8,104,-2.3,158.4,11.1
Jonathan Walker,DESU,.513,.478,142.4,0.037000000000000005,0.055,0.046,0.17600000000000002,0.19899999999999998,0.026000000000000002,0.006,0.195,-2.1,1.2,97.2,115.6,-18.4,111.2,11.0,0.513,0.478,142.4,-2.1,1.2,97.2,115.6,-18.4,111.2,11
Lucas Williamson,L-IL,.601,.573,155.4,0.024,0.10800000000000001,0.071,0.085,0.162,0.024,0.015,0.129,-0.5,1.5,112.0,95.4,16.6,145.8,11.0,0.601,0.573,155.4,-0.5,1.5,112,95.4,16.6,145.8,11
Darryl Morsell,UMD,.486,.431,127.2,0.075,0.105,0.092,0.135,0.19699999999999998,0.012,0.018000000000000002,0.203,-3.0,1.2,97.8,102.6,-4.8,177.1,11.0,0.486,0.431,127.2,-3,1.2,97.8,102.6,-4.8,177.1,11
B.K. Ashe,LONG,.453,.419,139.7,0.032,0.136,0.085,0.16399999999999998,0.17,0.022000000000000002,0.009000000000000001,0.258,-4.0,1.0,86.8,106.6,-19.9,207.8,11.0,0.453,0.419,139.7,-4,1,86.8,106.6,-19.9,207.8,11
Terrence Samuel,USF,.529,.435,160.0,0.025,0.145,0.086,0.21100000000000002,0.258,0.023,0,0.157,-0.8,1.4,98.0,106.3,-8.3,195.8,11.0,0.529,0.435,160,-0.8,1.4,98,106.3,-8.3,195.8,11
Jacob Van,AF,.545,.463,161.3,0.009000000000000001,0.084,0.045,0.146,0.182,0.02,0.005,0.195,-2.1,1.3,101.7,109.2,-7.5,82.5,11.0,0.545,0.463,161.3,-2.1,1.3,101.7,109.2,-7.5,82.5,11
Dominique Collier,CU,.544,.500,150.2,0.015,0.071,0.044000000000000004,0.142,0.16,0.016,0,0.20800000000000002,-1.8,1.3,104.9,107.4,-2.5,92.9,11.0,0.544,0.5,150.2,-1.8,1.3,104.9,107.4,-2.5,92.9,11
Jagan Mosley,GU,.566,.535,155.2,0.015,0.11800000000000001,0.068,0.226,0.259,0.02,0.009000000000000001,0.165,-0.5,1.4,100.1,104.7,-4.6,158.6,11.0,0.566,0.535,155.2,-0.5,1.4,100.1,104.7,-4.6,158.6,11
Bryce Fowler,CSUS,.581,.579,150.9,0.046,0.12300000000000001,0.084,0.13699999999999998,0.22699999999999998,0.013999999999999999,0.015,0.134,-1.0,1.3,103.6,110.4,-6.8,189.4,11.0,0.581,0.579,150.9,-1,1.3,103.6,110.4,-6.8,189.4,11
Nick Davis,USA,.518,.521,121.9,0.057,0.196,0.128,0.08199999999999999,0.209,0.018000000000000002,0.047,0.14,-3.1,1.2,94.9,93.5,1.3,181.8,11.0,0.518,0.521,121.9,-3.1,1.2,94.9,93.5,1.3,181.8,11
Gabe Bealer,U of U,.611,.608,152.1,0.012,0.106,0.062,0.037000000000000005,0.107,0.012,0.004,0.152,-1.8,1.3,110.0,106.1,3.9,112.0,11.0,0.611,0.608,152.1,-1.8,1.3,110,106.1,3.9,112,11
Troymain Crosby,ASU,.502,.450,127.3,0.085,0.163,0.125,0.075,0.223,0.02,0.011000000000000001,0.245,-8.5,1.2,89.4,104.0,-14.6,109.8,11.0,0.502,0.45,127.3,-8.5,1.2,89.4,104,-14.6,109.8,11
King McClure,BU,.518,.481,150.8,0.024,0.091,0.06,0.12300000000000001,0.165,0.022000000000000002,0.001,0.195,-1.9,1.2,103.1,103.2,-0.1,138.8,11.0,0.518,0.481,150.8,-1.9,1.2,103.1,103.2,-0.1,138.8,11
Bryce Dulin,USNA,.497,.470,134.0,0.035,0.10300000000000001,0.067,0.124,0.138,0.013999999999999999,0.006999999999999999,0.21,-1.7,1.1,100.3,101.8,-1.6,157.1,11.0,0.497,0.47,134,-1.7,1.1,100.3,101.8,-1.6,157.1,11
Matthew Moyer,SU,.541,.535,117.7,0.077,0.158,0.11900000000000001,0.057,0.193,0.013999999999999999,0.025,0.11699999999999999,-2.7,1.3,105.1,99.6,5.5,122.4,11.0,0.541,0.535,117.7,-2.7,1.3,105.1,99.6,5.5,122.4,11
Matt Halvorsen,WCU,.549,.486,153.2,0.006999999999999999,0.052000000000000005,0.027999999999999997,0.08900000000000001,0.11800000000000001,0.012,0,0.19,-1.6,1.3,109.5,113.2,-3.7,111.0,11.0,0.549,0.486,153.2,-1.6,1.3,109.5,113.2,-3.7,111,11
Cory Gensler,CAM,.539,.532,145.2,0.027000000000000003,0.14400000000000002,0.08800000000000001,0.092,0.102,0.018000000000000002,0.011000000000000001,0.131,0.9,1.1,109.7,104.2,5.5,218.1,11.0,0.539,0.532,145.2,0.9,1.1,109.7,104.2,5.5,218.1,11
Joey Frenchwood,LU,.479,.450,137.5,0.013999999999999999,0.08800000000000001,0.048,0.273,0.228,0.033,0.006,0.17800000000000002,1.5,1.1,96.1,97.5,-1.3,176.8,11.0,0.479,0.45,137.5,1.5,1.1,96.1,97.5,-1.3,176.8,11
Eric Davis,UT,.535,.503,149.0,0.01,0.09699999999999999,0.053,0.045,0.10099999999999999,0.015,0,0.18,-2.0,1.2,106.5,102.8,3.6,101.4,11.0,0.535,0.503,149,-2,1.2,106.5,102.8,3.6,101.4,11
Jordan Garnett,NKU,.606,.594,156.4,0.037000000000000005,0.08,0.06,0.11,0.162,0.017,0.015,0.11199999999999999,0.9,1.3,118.6,98.2,20.4,194.4,11.0,0.606,0.594,156.4,0.9,1.3,118.6,98.2,20.4,194.4,11
Austen Awosika,CSUF,.479,.427,127.5,0.026000000000000002,0.12300000000000001,0.077,0.183,0.19,0.021,0.008,0.17300000000000001,0.1,1.2,96.0,100.8,-4.8,186.1,11.0,0.479,0.427,127.5,0.1,1.2,96,100.8,-4.8,186.1,11
Galen Robinson,U of H,.501,.461,133.7,0.015,0.095,0.055999999999999994,0.249,0.261,0.031,0.004,0.129,3.4,1.2,103.1,95.2,7.9,193.8,11.0,0.501,0.461,133.7,3.4,1.2,103.1,95.2,7.9,193.8,11
