Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Andrew Nembhard,UF,.512,.482,152.4,0.006,0.098,0.052000000000000005,0.32799999999999996,0.21,0.023,0.002,0.162,4.9,1.1,106.9,99.8,7.1,289.1,13.1,0.512,0.482,152.4,4.9,1.1,106.9,99.8,7.1,289.1,13.1
Ahmed Ali,WSU,.520,.483,152.5,0.031,0.068,0.05,0.252,0.147,0.019,0.002,0.195,3.2,1.2,109.0,112.3,-3.3,156.0,13.1,0.52,0.483,152.5,3.2,1.2,109,112.3,-3.3,156,13.1
Otis Livingston II,GMU,.507,.453,157.8,0.01,0.07,0.04,0.252,0.18,0.017,0,0.243,-0.3,1.1,99.8,105.2,-5.3,212.2,13.1,0.507,0.453,157.8,-0.3,1.1,99.8,105.2,-5.3,212.2,13.1
Collin Smith,UCF,.506,.469,135.2,0.075,0.182,0.133,0.135,0.19899999999999998,0.015,0.013999999999999999,0.23399999999999999,-4.7,1.2,96.5,94.3,2.2,165.1,13.0,0.506,0.469,135.2,-4.7,1.2,96.5,94.3,2.2,165.1,13
Tyler Kidd,EWU,.530,.482,161.8,0.008,0.071,0.039,0.239,0.19699999999999998,0.025,0.003,0.233,-0.9,1.2,99.3,108.0,-8.7,156.6,13.0,0.53,0.482,161.8,-0.9,1.2,99.3,108,-8.7,156.6,13
Ben Pyle,WIU,.536,.502,156.0,0.02,0.126,0.075,0.113,0.132,0.019,0.001,0.17,-0.2,1.2,106.3,105.9,0.5,191.8,13.0,0.536,0.502,156,-0.2,1.2,106.3,105.9,0.5,191.8,13
Nick Allen,UTSA,.557,.549,145.3,0.055,0.14800000000000002,0.10099999999999999,0.087,0.16899999999999998,0.013999999999999999,0.021,0.174,-2.7,1.2,104.5,100.9,3.6,194.1,13.0,0.557,0.549,145.3,-2.7,1.2,104.5,100.9,3.6,194.1,13
Noah Blackwell,CSUF,.585,.572,170.0,0.017,0.083,0.051,0.22,0.19,0.019,0.006,0.154,2.5,1.2,113.9,101.0,13.0,216.9,13.0,0.585,0.572,170,2.5,1.2,113.9,101,13,216.9,13
Chris Martin,PC,.528,.480,140.7,0.057999999999999996,0.175,0.115,0.124,0.157,0.021,0,0.168,-0.5,1.3,108.3,103.8,4.5,138.8,13.0,0.528,0.48,140.7,-0.5,1.3,108.3,103.8,4.5,138.8,13
Alex Rivera,UML,.544,.526,142.0,0.039,0.11699999999999999,0.08,0.113,0.133,0.018000000000000002,0.006999999999999999,0.195,-1.0,1.2,107.1,105.1,2.0,170.2,13.0,0.544,0.526,142,-1,1.2,107.1,105.1,2,170.2,13
Marek Dolezaj,SU,.619,.618,152.9,0.059000000000000004,0.121,0.09,0.14,0.25,0.035,0.031,0.105,-0.3,1.5,113.3,96.3,17.0,181.8,13.0,0.619,0.618,152.9,-0.3,1.5,113.3,96.3,17,181.8,13
Christopher Joyce,AF,.511,.486,143.5,0.025,0.162,0.094,0.151,0.11599999999999999,0.01,0.01,0.207,0.5,1.1,102.9,105.8,-2.9,154.8,13.0,0.511,0.486,143.5,0.5,1.1,102.9,105.8,-2.9,154.8,13
Dazon Ingram,UA,.568,.507,154.4,0.043,0.145,0.094,0.217,0.244,0.013999999999999999,0.006,0.184,-1.3,1.5,105.1,103.2,1.9,169.9,13.0,0.568,0.507,154.4,-1.3,1.5,105.1,103.2,1.9,169.9,13
Zach Scott,FGC,.537,.515,154.3,0.032,0.128,0.081,0.07200000000000001,0.138,0.021,0.009000000000000001,0.204,-3.1,1.2,100.7,104.9,-4.2,159.6,13.0,0.537,0.515,154.3,-3.1,1.2,100.7,104.9,-4.2,159.6,13
Everett Duncan,UVM,.602,.548,167.4,0.025,0.157,0.092,0.059000000000000004,0.091,0.015,0.012,0.126,0.0,1.4,125.2,95.0,30.3,176.1,13.0,0.602,0.548,167.4,0,1.4,125.2,95,30.3,176.1,13
Cory Gensler,CAM,.579,.572,156.5,0.028999999999999998,0.129,0.078,0.09699999999999999,0.085,0.016,0.012,0.133,1.4,1.2,118.1,105.4,12.7,240.8,13.0,0.579,0.572,156.5,1.4,1.2,118.1,105.4,12.7,240.8,13
Branden Johnson,ASU,.562,.624,100.9,0.092,0.155,0.122,0.012,0.145,0.008,0.040999999999999995,0.13,-3.5,1.6,108.9,104.2,4.7,126.0,13.0,0.562,0.624,100.9,-3.5,1.6,108.9,104.2,4.7,126,13
Christian Williams,ISU,.471,.402,156.7,0.039,0.18600000000000003,0.11,0.179,0.17600000000000002,0.028999999999999998,0.01,0.172,0.2,1.1,95.8,101.8,-6.0,181.6,13.0,0.471,0.402,156.7,0.2,1.1,95.8,101.8,-6,181.6,13
Danny Dixon,UMKC,.515,.470,163.6,0.063,0.159,0.11,0.045,0.133,0.011000000000000001,0.011000000000000001,0.22399999999999998,-4.4,1.2,100.0,107.5,-7.4,116.0,13.0,0.515,0.47,163.6,-4.4,1.2,100,107.5,-7.4,116,13
Tyler Peterson,USD,.523,.478,150.5,0.04,0.147,0.09300000000000001,0.13,0.14800000000000002,0.015,0.009000000000000001,0.205,-1.7,1.2,101.2,105.3,-4.1,209.8,13.0,0.523,0.478,150.5,-1.7,1.2,101.2,105.3,-4.1,209.8,13
Lachlan Anderson,EKU,.505,.475,129.0,0.094,0.175,0.132,0.046,0.191,0.024,0.023,0.185,-5.5,1.2,96.2,101.2,-5.0,134.6,13.0,0.505,0.475,129,-5.5,1.2,96.2,101.2,-5,134.6,13
Alex Hunter,FU,.560,.543,155.7,0.016,0.102,0.06,0.165,0.12300000000000001,0.019,0.001,0.141,3.3,1.2,119.0,100.0,19.0,264.5,13.0,0.56,0.543,155.7,3.3,1.2,119,100,19,264.5,13
Shane Gatling,CU,.519,.460,150.2,0.009000000000000001,0.075,0.044000000000000004,0.121,0.111,0.021,0.008,0.203,-0.2,1.2,108.1,98.9,9.2,178.1,12.9,0.519,0.46,150.2,-0.2,1.2,108.1,98.9,9.2,178.1,12.9
Isaac Suffren,LC,.498,.438,133.8,0.040999999999999995,0.158,0.1,0.12,0.17300000000000001,0.026000000000000002,0.012,0.215,-2.9,1.2,96.0,107.6,-11.5,116.4,12.9,0.498,0.438,133.8,-2.9,1.2,96,107.6,-11.5,116.4,12.9
John Harrar,PSU,.570,.551,114.0,0.122,0.133,0.127,0.055,0.151,0.021,0.013000000000000001,0.11,-1.4,1.6,121.1,101.0,20.0,118.2,12.9,0.57,0.551,114,-1.4,1.6,121.1,101,20,118.2,12.9
K.C. Ndefo,SPC,.498,.452,131.5,0.061,0.172,0.11699999999999999,0.07200000000000001,0.213,0.021,0.087,0.19899999999999998,-6.1,1.2,91.3,100.8,-9.5,180.9,12.9,0.498,0.452,131.5,-6.1,1.2,91.3,100.8,-9.5,180.9,12.9
Chris Mullins,RU,.495,.435,141.1,0.03,0.078,0.054000000000000006,0.19399999999999998,0.16399999999999998,0.023,0.004,0.248,-2.0,1.2,97.7,107.7,-10.0,180.2,12.9,0.495,0.435,141.1,-2,1.2,97.7,107.7,-10,180.2,12.9
Jalen Avery,KSU,.515,.467,148.2,0.008,0.067,0.036000000000000004,0.16899999999999998,0.055999999999999994,0.009000000000000001,0.001,0.16399999999999998,4.5,1.2,122.1,111.7,10.4,226.4,12.9,0.515,0.467,148.2,4.5,1.2,122.1,111.7,10.4,226.4,12.9
Dontrell Shuler,CSU,.502,.479,130.6,0.024,0.091,0.055999999999999994,0.13,0.13,0.02,0.005,0.222,-1.5,1.2,101.3,99.8,1.5,176.2,12.9,0.502,0.479,130.6,-1.5,1.2,101.3,99.8,1.5,176.2,12.9
Jermaine Haley,WVU,.567,.545,142.3,0.05,0.13,0.08800000000000001,0.18899999999999997,0.23199999999999998,0.023,0.006,0.151,-1.1,1.4,105.8,106.7,-1.0,228.4,12.9,0.567,0.545,142.3,-1.1,1.4,105.8,106.7,-1,228.4,12.9
David-Lee Jones,GSU,.569,.548,152.5,0.013999999999999999,0.08199999999999999,0.049,0.125,0.154,0.023,0.008,0.168,-0.1,1.3,110.9,102.1,8.8,158.4,12.9,0.569,0.548,152.5,-0.1,1.3,110.9,102.1,8.8,158.4,12.9
Andre Washington,ULM,.569,.557,114.4,0.154,0.17800000000000002,0.16699999999999998,0.039,0.19,0.008,0.016,0.133,-3.5,1.4,116.8,107.7,9.1,180.9,12.9,0.569,0.557,114.4,-3.5,1.4,116.8,107.7,9.1,180.9,12.9
Brandon Anderson,BU,.527,.466,151.0,0.02,0.09,0.057,0.21,0.239,0.033,0,0.267,-5.7,1.3,91.8,95.2,-3.4,116.4,12.9,0.527,0.466,151,-5.7,1.3,91.8,95.2,-3.4,116.4,12.9
Michael Durr,USF,.524,.510,104.6,0.106,0.22899999999999998,0.166,0.035,0.20199999999999999,0.008,0.069,0.154,-5.3,1.4,99.4,93.1,6.3,220.8,12.9,0.524,0.51,104.6,-5.3,1.4,99.4,93.1,6.3,220.8,12.9
Tre King,EKU,.520,.476,136.5,0.092,0.158,0.12300000000000001,0.073,0.17600000000000002,0.022000000000000002,0.03,0.16399999999999998,-3.2,1.3,103.4,101.8,1.6,149.9,12.9,0.52,0.476,136.5,-3.2,1.3,103.4,101.8,1.6,149.9,12.9
James Baker,MSU,.551,.535,149.3,0.053,0.151,0.10099999999999999,0.028999999999999998,0.121,0.005,0.069,0.151,-2.6,1.2,108.3,107.4,0.9,204.1,12.9,0.551,0.535,149.3,-2.6,1.2,108.3,107.4,0.9,204.1,12.9
Kendle Moore,CSU,.592,.561,158.8,0.006999999999999999,0.09300000000000001,0.051,0.166,0.18600000000000003,0.027000000000000003,0.004,0.163,0.5,1.3,109.2,109.3,-0.1,194.9,12.9,0.592,0.561,158.8,0.5,1.3,109.2,109.3,-0.1,194.9,12.9
Devocio Butler,TSU,.556,.533,155.6,0.045,0.115,0.08,0.11699999999999999,0.153,0.019,0.008,0.161,-0.9,1.2,110.1,103.9,6.1,267.0,12.9,0.556,0.533,155.6,-0.9,1.2,110.1,103.9,6.1,267,12.9
Kameron Gibson,WCU,.581,.571,154.7,0.016,0.064,0.040999999999999995,0.14,0.16,0.01,0.006999999999999999,0.223,-2.9,1.3,107.5,114.4,-6.9,170.9,12.9,0.581,0.571,154.7,-2.9,1.3,107.5,114.4,-6.9,170.9,12.9
Jalanni White,CAN,.536,.529,135.1,0.063,0.114,0.08800000000000001,0.07,0.141,0.013999999999999999,0.053,0.17800000000000002,-2.7,1.2,102.8,107.4,-4.5,124.4,12.9,0.536,0.529,135.1,-2.7,1.2,102.8,107.4,-4.5,124.4,12.9
John Petty,UA,.541,.516,146.4,0.027999999999999997,0.132,0.081,0.129,0.175,0.01,0.015,0.196,-2.6,1.2,102.9,104.2,-1.3,229.1,12.9,0.541,0.516,146.4,-2.6,1.2,102.9,104.2,-1.3,229.1,12.9
Marvin Clark Jr.,STJ,.544,.512,153.7,0.027999999999999997,0.17800000000000002,0.102,0.075,0.12300000000000001,0.016,0.025,0.183,-1.6,1.2,104.6,102.1,2.5,240.5,12.9,0.544,0.512,153.7,-1.6,1.2,104.6,102.1,2.5,240.5,12.9
Aaron Henry,MSU,.557,.535,157.2,0.057,0.129,0.09699999999999999,0.12300000000000001,0.19,0.017,0.023,0.156,-1.1,1.3,107.7,95.9,11.8,218.2,12.9,0.557,0.535,157.2,-1.1,1.3,107.7,95.9,11.8,218.2,12.9
Zach Glotta,APSU,.613,.584,167.2,0.013999999999999999,0.048,0.031,0.094,0.126,0.022000000000000002,0.001,0.147,0.1,1.4,123.4,104.8,18.6,184.2,12.8,0.613,0.584,167.2,0.1,1.4,123.4,104.8,18.6,184.2,12.8
Manny Camper,SC,.512,.500,114.1,0.08800000000000001,0.18100000000000002,0.133,0.105,0.19,0.02,0.013000000000000001,0.17300000000000001,-2.6,1.3,100.9,104.2,-3.3,167.8,12.8,0.512,0.5,114.1,-2.6,1.3,100.9,104.2,-3.3,167.8,12.8
Everette Hammond,USCU,.483,.449,152.1,0.022000000000000002,0.122,0.07,0.203,0.13,0.021,0.004,0.23199999999999998,0.3,1.1,98.1,107.8,-9.7,127.9,12.8,0.483,0.449,152.1,0.3,1.1,98.1,107.8,-9.7,127.9,12.8
Ja'Cor Nelson,CAM,.484,.484,116.4,0.055999999999999994,0.11900000000000001,0.087,0.172,0.193,0.036000000000000004,0.01,0.185,-0.6,1.2,97.8,101.4,-3.6,177.0,12.8,0.484,0.484,116.4,-0.6,1.2,97.8,101.4,-3.6,177,12.8
Zafir Williams,LMU,.470,.444,132.0,0.065,0.163,0.114,0.11199999999999999,0.11,0.017,0.022000000000000002,0.19399999999999998,-0.4,1.0,100.8,97.5,3.3,126.8,12.8,0.47,0.444,132,-0.4,1,100.8,97.5,3.3,126.8,12.8
Eric Cooper,PU,.575,.549,163.1,0.016,0.096,0.055,0.061,0.065,0.011000000000000001,0.002,0.17800000000000002,-0.2,1.3,115.9,109.0,6.9,188.0,12.8,0.575,0.549,163.1,-0.2,1.3,115.9,109,6.9,188,12.8
Azar Swain,YALE,.591,.573,161.0,0.016,0.134,0.08,0.092,0.149,0.009000000000000001,0.003,0.19399999999999998,-2.1,1.3,107.5,103.3,4.2,137.6,12.8,0.591,0.573,161,-2.1,1.3,107.5,103.3,4.2,137.6,12.8
Mike Kolawole,LU,.455,.420,115.9,0.069,0.19399999999999998,0.13,0.175,0.204,0.031,0.006999999999999999,0.18,-1.0,1.1,96.4,95.1,1.3,145.2,12.8,0.455,0.42,115.9,-1,1.1,96.4,95.1,1.3,145.2,12.8
Courtney Ramey,UT,.498,.487,136.0,0.036000000000000004,0.113,0.075,0.237,0.187,0.021,0.006999999999999999,0.204,0.8,1.1,99.9,101.2,-1.3,218.6,12.8,0.498,0.487,136,0.8,1.1,99.9,101.2,-1.3,218.6,12.8
Zach Sellers,SST,.518,.483,148.0,0.034,0.07200000000000001,0.052000000000000005,0.23,0.17,0.02,0.003,0.18600000000000003,0.9,1.2,104.6,114.1,-9.4,269.0,12.8,0.518,0.483,148,0.9,1.2,104.6,114.1,-9.4,269,12.8
Michael Diggins,UIC,.594,.571,151.9,0.046,0.113,0.081,0.064,0.13,0.013999999999999999,0.025,0.14800000000000002,-1.4,1.4,114.3,105.4,8.9,156.9,12.8,0.594,0.571,151.9,-1.4,1.4,114.3,105.4,8.9,156.9,12.8
Jonas Harper,BU,.615,.606,171.2,0.028999999999999998,0.08900000000000001,0.059000000000000004,0.059000000000000004,0.17800000000000002,0.026000000000000002,0.01,0.17300000000000001,-3.8,1.3,107.7,106.5,1.2,93.4,12.8,0.615,0.606,171.2,-3.8,1.3,107.7,106.5,1.2,93.4,12.8
Maurice Howard,ASU,.587,.563,172.5,0.013000000000000001,0.09300000000000001,0.052000000000000005,0.21600000000000003,0.22899999999999998,0.019,0.002,0.21,-3.2,1.3,101.2,106.6,-5.4,245.8,12.8,0.587,0.563,172.5,-3.2,1.3,101.2,106.6,-5.4,245.8,12.8
Paul Jackson,EMU,.446,.399,131.3,0.017,0.049,0.033,0.27699999999999997,0.149,0.023,0.001,0.272,1.0,1.0,98.3,107.9,-9.6,181.4,12.8,0.446,0.399,131.3,1,1,98.3,107.9,-9.6,181.4,12.8
Jalen Ray,HOF,.554,.512,160.5,0.021,0.095,0.06,0.08199999999999999,0.09300000000000001,0.017,0.006999999999999999,0.172,0.1,1.3,115.2,106.9,8.3,156.9,12.8,0.554,0.512,160.5,0.1,1.3,115.2,106.9,8.3,156.9,12.8
Cameron Shelton,NAU,.503,.421,144.6,0.040999999999999995,0.135,0.086,0.16899999999999998,0.174,0.026000000000000002,0.006999999999999999,0.175,0.1,1.3,103.4,109.4,-6.0,190.1,12.8,0.503,0.421,144.6,0.1,1.3,103.4,109.4,-6,190.1,12.8
Cooper Neese,ISU,.552,.500,160.2,0.021,0.14800000000000002,0.08199999999999999,0.09,0.166,0.022000000000000002,0.002,0.19399999999999998,-3.3,1.3,100.6,104.7,-4.2,112.6,12.8,0.552,0.5,160.2,-3.3,1.3,100.6,104.7,-4.2,112.6,12.8
Damon Wilson,GSU,.601,.599,156.4,0.012,0.162,0.09,0.11800000000000001,0.18100000000000002,0.025,0.009000000000000001,0.14,-0.6,1.4,109.6,101.5,8.2,163.2,12.8,0.601,0.599,156.4,-0.6,1.4,109.6,101.5,8.2,163.2,12.8
Troymain Crosby,ASU,.470,.398,134.9,0.07200000000000001,0.135,0.10300000000000001,0.237,0.226,0.024,0.019,0.27,-5.3,1.1,90.0,101.1,-11.1,166.5,12.8,0.47,0.398,134.9,-5.3,1.1,90,101.1,-11.1,166.5,12.8
Matt Frierson,CIT,.570,.536,173.0,0.013000000000000001,0.059000000000000004,0.035,0.053,0.07400000000000001,0.015,0.005,0.17600000000000002,-0.6,1.2,116.3,116.2,0.2,183.8,12.8,0.57,0.536,173,-0.6,1.2,116.3,116.2,0.2,183.8,12.8
Ledarrius Brewer,SEMO,.483,.449,141.2,0.027999999999999997,0.161,0.095,0.147,0.18100000000000002,0.024,0.013999999999999999,0.28300000000000003,-5.5,1.1,89.4,105.2,-15.8,170.2,12.8,0.483,0.449,141.2,-5.5,1.1,89.4,105.2,-15.8,170.2,12.8
Xavier Pinson,MU,.553,.497,159.1,0.048,0.127,0.087,0.262,0.28,0.02,0,0.23600000000000002,-4.5,1.3,97.9,102.8,-4.9,118.5,12.8,0.553,0.497,159.1,-4.5,1.3,97.9,102.8,-4.9,118.5,12.8
K.J. Buffen,UM,.538,.486,141.3,0.091,0.159,0.126,0.098,0.23,0.022000000000000002,0.025,0.17600000000000002,-4.3,1.4,101.4,100.9,0.5,164.0,12.7,0.538,0.486,141.3,-4.3,1.4,101.4,100.9,0.5,164,12.7
Scott Blakney,U of I,.599,.571,126.7,0.08800000000000001,0.141,0.11599999999999999,0.059000000000000004,0.171,0.004,0.017,0.168,-3.6,1.4,111.5,113.8,-2.3,149.4,12.7,0.599,0.571,126.7,-3.6,1.4,111.5,113.8,-2.3,149.4,12.7
Kendarius Smith,UNA,.498,.473,137.9,0.021,0.125,0.069,0.179,0.151,0.024,0,0.21100000000000002,-1.1,1.1,98.5,104.2,-5.7,228.9,12.7,0.498,0.473,137.9,-1.1,1.1,98.5,104.2,-5.7,228.9,12.7
Noah Robotham,UNLV,.515,.488,144.5,0.018000000000000002,0.047,0.032,0.28300000000000003,0.179,0.021,0.002,0.16699999999999998,4.1,1.1,111.1,108.0,3.1,231.0,12.7,0.515,0.488,144.5,4.1,1.1,111.1,108,3.1,231,12.7
Brandon Randolph,U of A,.479,.436,146.0,0.027999999999999997,0.107,0.066,0.075,0.092,0.013999999999999999,0.011000000000000001,0.253,-2.3,1.1,98.8,101.5,-2.6,152.5,12.7,0.479,0.436,146,-2.3,1.1,98.8,101.5,-2.6,152.5,12.7
David Crisp,UW,.530,.511,142.4,0.016,0.061,0.039,0.168,0.146,0.018000000000000002,0.002,0.214,-0.6,1.2,105.2,102.7,2.5,212.6,12.7,0.53,0.511,142.4,-0.6,1.2,105.2,102.7,2.5,212.6,12.7
Joey Hauser,MU,.587,.542,166.3,0.036000000000000004,0.159,0.102,0.152,0.2,0.006999999999999999,0.003,0.175,-1.5,1.4,110.3,99.7,10.6,239.6,12.7,0.587,0.542,166.3,-1.5,1.4,110.3,99.7,10.6,239.6,12.7
Bryce Washington,PENN,.584,.557,163.8,0.037000000000000005,0.127,0.083,0.042,0.135,0.012,0.01,0.183,-3.3,1.3,107.5,100.3,7.2,133.1,12.7,0.584,0.557,163.8,-3.3,1.3,107.5,100.3,7.2,133.1,12.7
Damion Rosser,UNO,.522,.498,129.9,0.07,0.099,0.084,0.177,0.244,0.028999999999999998,0.03,0.17,-2.2,1.3,97.2,97.6,-0.4,223.4,12.7,0.522,0.498,129.9,-2.2,1.3,97.2,97.6,-0.4,223.4,12.7
Chauncey Hawkins,SFC,.475,.399,141.5,0.018000000000000002,0.079,0.048,0.156,0.14,0.022000000000000002,0.006,0.27,-2.4,1.2,95.9,102.1,-6.1,120.8,12.7,0.475,0.399,141.5,-2.4,1.2,95.9,102.1,-6.1,120.8,12.7
Abdul Ado,MSU,.626,.614,123.8,0.086,0.13699999999999998,0.111,0.027999999999999997,0.23199999999999998,0.016,0.085,0.1,-3.6,1.7,113.7,101.7,12.0,186.9,12.7,0.626,0.614,123.8,-3.6,1.7,113.7,101.7,12,186.9,12.7
Jayden Saddler,SUBR,.554,.514,155.0,0.032,0.08900000000000001,0.06,0.26,0.26899999999999996,0.033,0.005,0.185,-1.4,1.3,98.6,104.3,-5.7,169.0,12.7,0.554,0.514,155,-1.4,1.3,98.6,104.3,-5.7,169,12.7
Shareef Smith,EIU,.541,.500,147.8,0.026000000000000002,0.114,0.07,0.251,0.242,0.024,0.001,0.182,0.2,1.3,101.8,109.2,-7.4,218.4,12.7,0.541,0.5,147.8,0.2,1.3,101.8,109.2,-7.4,218.4,12.7
Damiyne Durham,CSUB,.449,.441,139.3,0.025,0.136,0.076,0.092,0.08,0.018000000000000002,0.008,0.242,-1.0,0.9,102.3,105.2,-2.9,130.8,12.7,0.449,0.441,139.3,-1,0.9,102.3,105.2,-2.9,130.8,12.7
Ebube Ebube,MAN,.497,.500,120.8,0.122,0.157,0.138,0.08900000000000001,0.174,0.019,0.031,0.171,-3.4,1.1,98.7,99.6,-1.0,149.8,12.7,0.497,0.5,120.8,-3.4,1.1,98.7,99.6,-1,149.8,12.7
Mastadi Pitt,NSU,.521,.475,150.0,0.021,0.077,0.05,0.218,0.149,0.01,0,0.213,0.6,1.2,105.6,101.4,4.2,182.4,12.7,0.521,0.475,150,0.6,1.2,105.6,101.4,4.2,182.4,12.7
Sean Lloyd,SIU,.573,.534,156.6,0.040999999999999995,0.11900000000000001,0.08199999999999999,0.087,0.18899999999999997,0.015,0.009000000000000001,0.19699999999999998,-4.3,1.4,103.7,103.5,0.1,200.4,12.7,0.573,0.534,156.6,-4.3,1.4,103.7,103.5,0.1,200.4,12.7
Nate Kennell,BU,.563,.551,148.3,0.006999999999999999,0.09300000000000001,0.051,0.149,0.10800000000000001,0.012,0.008,0.17800000000000002,1.0,1.2,112.0,102.7,9.3,184.8,12.7,0.563,0.551,148.3,1,1.2,112,102.7,9.3,184.8,12.7
Justin Hopkins,TSU,.528,.474,129.5,0.105,0.128,0.11599999999999999,0.063,0.172,0.011000000000000001,0.005,0.18,-4.1,1.4,105.7,105.6,0.1,144.5,12.6,0.528,0.474,129.5,-4.1,1.4,105.7,105.6,0.1,144.5,12.6
Rade Kukobat,EIU,.495,.452,141.7,0.092,0.128,0.11,0.067,0.149,0.011000000000000001,0.042,0.187,-3.2,1.2,101.9,109.4,-7.5,174.1,12.6,0.495,0.452,141.7,-3.2,1.2,101.9,109.4,-7.5,174.1,12.6
Miles Latimer,SB,.543,.502,154.4,0.022000000000000002,0.098,0.061,0.085,0.11800000000000001,0.017,0.009000000000000001,0.16899999999999998,-1.2,1.3,112.2,97.4,14.7,212.1,12.6,0.543,0.502,154.4,-1.2,1.3,112.2,97.4,14.7,212.1,12.6
Ako Adams,RU,.577,.529,168.2,0.005,0.099,0.052000000000000005,0.19899999999999998,0.191,0.012,0.001,0.215,-1.9,1.3,104.6,109.5,-4.9,180.0,12.6,0.577,0.529,168.2,-1.9,1.3,104.6,109.5,-4.9,180,12.6
Chris Clover,SJU,.537,.496,151.7,0.028999999999999998,0.122,0.07400000000000001,0.07,0.10400000000000001,0.015,0.005,0.188,-1.5,1.3,105.6,108.2,-2.6,152.9,12.6,0.537,0.496,151.7,-1.5,1.3,105.6,108.2,-2.6,152.9,12.6
J.C. Show,BU,.542,.523,162.7,0.008,0.11,0.06,0.07,0.106,0.018000000000000002,0.001,0.19,-1.5,1.1,103.8,109.6,-5.8,209.2,12.6,0.542,0.523,162.7,-1.5,1.1,103.8,109.6,-5.8,209.2,12.6
Demetrius Troy,UNCG,.466,.435,146.9,0.025,0.096,0.059000000000000004,0.23600000000000002,0.179,0.027999999999999997,0.004,0.185,2.6,1.0,101.1,99.3,1.8,238.0,12.6,0.466,0.435,146.9,2.6,1,101.1,99.3,1.8,238,12.6
Rodrick Sikes,USA,.533,.509,142.7,0.006999999999999999,0.069,0.039,0.042,0.083,0.019,0.004,0.217,-2.1,1.2,104.3,107.8,-3.4,166.5,12.6,0.533,0.509,142.7,-2.1,1.2,104.3,107.8,-3.4,166.5,12.6
Tyrese Martin,URI,.506,.487,137.7,0.077,0.145,0.11,0.073,0.149,0.018000000000000002,0.012,0.174,-2.8,1.1,102.3,100.2,2.1,201.5,12.6,0.506,0.487,137.7,-2.8,1.1,102.3,100.2,2.1,201.5,12.6
Malik Johnson,CAN,.498,.450,141.4,0.018000000000000002,0.126,0.071,0.259,0.195,0.027999999999999997,0.003,0.17300000000000001,2.5,1.2,101.9,106.4,-4.5,277.9,12.6,0.498,0.45,141.4,2.5,1.2,101.9,106.4,-4.5,277.9,12.6
Jake Silpe,PENN,.585,.559,151.6,0.025,0.134,0.08,0.111,0.153,0.03,0.003,0.13,0.3,1.4,113.0,96.0,17.0,182.2,12.6,0.585,0.559,151.6,0.3,1.4,113,96,17,182.2,12.6
Keith Stone,UF,.502,.477,140.2,0.07200000000000001,0.166,0.11800000000000001,0.061,0.18899999999999997,0.026000000000000002,0.036000000000000004,0.20199999999999999,-5.7,1.2,94.9,90.0,4.9,72.9,12.6,0.502,0.477,140.2,-5.7,1.2,94.9,90,4.9,72.9,12.6
Cameron Williams,SIUE,.518,.496,141.0,0.035,0.113,0.07,0.10300000000000001,0.14400000000000002,0.024,0.006999999999999999,0.20199999999999999,-2.6,1.2,99.9,109.7,-9.8,165.5,12.6,0.518,0.496,141,-2.6,1.2,99.9,109.7,-9.8,165.5,12.6
Danny Garrick,NSU,.578,.576,145.8,0.027000000000000003,0.1,0.063,0.027999999999999997,0.079,0.008,0.01,0.175,-1.8,1.2,110.6,108.1,2.5,143.4,12.6,0.578,0.576,145.8,-1.8,1.2,110.6,108.1,2.5,143.4,12.6
Dexter Dennis,WSU,.525,.506,146.0,0.06,0.16699999999999998,0.11199999999999999,0.064,0.125,0.008,0.024,0.17300000000000001,-2.2,1.2,106.6,99.8,6.9,214.9,12.6,0.525,0.506,146,-2.2,1.2,106.6,99.8,6.9,214.9,12.6
Amidou Bamba,CCU,.512,.522,95.1,0.1,0.165,0.133,0.049,0.171,0.008,0.049,0.192,-5.0,1.2,98.9,103.9,-5.1,125.0,12.6,0.512,0.522,95.1,-5,1.2,98.9,103.9,-5.1,125,12.6
Caleb Green,HC,.523,.492,156.3,0.013999999999999999,0.091,0.052000000000000005,0.172,0.14300000000000002,0.02,0.002,0.18899999999999997,1.2,1.1,101.6,109.5,-7.9,242.0,12.6,0.523,0.492,156.3,1.2,1.1,101.6,109.5,-7.9,242,12.6
JaQualis Matlock,EIU,.463,.455,131.7,0.092,0.146,0.11900000000000001,0.111,0.125,0.021,0.032,0.14400000000000002,0.4,1.0,105.0,106.9,-1.9,176.2,12.6,0.463,0.455,131.7,0.4,1,105,106.9,-1.9,176.2,12.6
Zion Young,WIU,.559,.522,168.2,0.034,0.1,0.067,0.07200000000000001,0.16899999999999998,0.011000000000000001,0.002,0.213,-4.5,1.3,101.8,109.1,-7.2,92.9,12.6,0.559,0.522,168.2,-4.5,1.3,101.8,109.1,-7.2,92.9,12.6
